BioWare Version 5.3.2.9 Export
Device:	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6
0.295000	-0.016066	-0.040990	-0.225000	0.229267	-0.141050	0.079895	-0.032606	-0.034255	-0.022383
0.300000	0.022939	0.115010	0.095338	0.151138	0.190601	-0.123150	-0.006066	1.257462	1.976829
0.305000	0.100949	0.075935	0.259926	0.288995	-0.356335	-0.084956	-0.010350	0.292592	-1.393292
0.310000	-0.016336	0.075935	-0.548638	0.554109	0.275227	0.011056	0.020144	-0.034255	-0.022383
0.315000	0.257149	0.192980	0.259742	0.413320	-0.023893	-0.010989	0.014183	0.008054	-0.114369
0.320000	0.061854	-0.040931	1.388116	1.390096	0.029334	-0.393038	0.024357	0.248889	-0.001250
0.325000	0.022669	-0.079946	-0.388876	0.397655	-0.265307	0.047502	0.046634	-0.034255	-0.022383
0.330000	0.139864	-0.001856	0.748098	0.761062	0.278279	-0.049957	0.069206	0.032524	0.349599
0.335000	-0.094166	-0.118841	1.562512	1.569852	-0.097224	0.111691	0.000153	-0.105737	-0.084606
0.340000	0.061944	0.075875	0.424132	0.435295	0.190861	0.014881	-0.036865	-0.069341	0.427620
0.345000	-0.016246	-0.002155	1.231636	1.231745	0.321481	0.045833	-0.032922	-0.071469	0.238637
0.350000	0.178959	-0.040811	-1.038550	1.054646	0.154787	-0.015137	0.067222	-0.034255	-0.022383
0.355000	-0.016156	-0.041050	-0.874485	0.875597	-0.225233	-0.124533	-0.028674	-0.034255	-0.022383
0.360000	0.140134	-0.002035	-0.876562	0.887695	0.026669	-0.118561	-0.040833	-0.034255	-0.022383
0.365000	0.100859	-0.001975	-0.064908	0.119956	-0.268236	0.186989	0.026317	-0.034255	-0.022383
0.370000	0.022849	0.036980	0.094818	0.104307	0.278345	-0.055230	-0.002146	0.548227	2.913196
0.375000	-0.016066	0.231995	0.419832	0.479936	-0.067116	-0.124206	-0.008001	0.261592	-0.182246
0.380000	0.061854	-0.196812	-0.386641	0.438238	-0.092724	0.048930	0.040705	-0.034255	-0.022383
0.385000	0.179139	-0.001975	-0.390777	0.429885	-0.099637	-0.150581	-0.014318	-0.034255	-0.022383
0.390000	-0.055341	0.037040	0.583708	0.587494	0.066732	-0.091834	0.034557	0.123074	0.091942
0.395000	0.100949	-0.157916	-0.384760	0.427982	0.326706	0.254162	0.005986	-0.034255	-0.022383
0.400000	0.061854	-0.079886	-0.877090	0.882890	0.367013	-0.190346	0.032537	-0.034255	-0.022383
0.405000	0.061764	-0.040692	-0.873112	0.876239	-0.056963	0.014584	0.110158	-0.034255	-0.022383
0.410000	0.022849	0.076055	0.260770	0.272594	0.149096	-0.020812	0.022421	0.045553	0.549370
0.415000	-0.172536	0.036980	0.098954	0.202307	0.277270	0.141078	0.028372	-1.459957	2.779635
0.420000	0.101039	0.037099	-0.548968	0.559421	-0.144519	-0.051585	0.010272	-0.034255	-0.022383
0.425000	0.257059	-0.080125	0.906125	0.945284	0.072117	-0.078919	-0.022863	0.052840	0.057206
0.430000	0.022939	0.075875	-0.710273	0.714682	0.148523	-0.089309	-0.047006	-0.034255	-0.022383
0.435000	0.022579	-0.040990	-0.063365	0.078773	-0.014344	0.183456	0.058760	-0.034255	-0.022383
0.440000	-0.094166	0.075995	-0.713206	0.723398	0.233870	-0.026262	-0.024377	-0.034255	-0.022383
0.445000	0.022579	-0.040990	0.259394	0.263582	0.070290	0.115386	0.058760	-0.479083	0.248596
0.450000	0.100769	-0.040990	-0.222765	0.247909	0.026742	0.084507	0.038430	-0.034255	-0.022383
0.455000	0.022939	0.037219	1.231989	1.232765	0.066634	-0.156368	0.043043	0.092668	0.031703
0.460000	0.217874	0.036920	1.395531	1.412919	-0.144158	0.090282	0.032187	-0.098949	-0.125683
0.465000	0.296334	0.153786	-0.551726	0.644876	-0.148587	-0.179791	-0.073602	-0.034255	-0.022383
0.470000	-0.016246	-0.157856	-0.709762	0.727286	0.326883	0.181107	0.032548	-0.034255	-0.022383
0.475000	0.061674	-0.001916	0.097073	0.115024	-0.142160	-0.052948	0.073162	0.511197	-1.486850
0.480000	-0.016066	0.036980	0.580953	0.582350	-0.016512	-0.022122	-0.032593	0.003823	-0.050805
0.485000	0.061764	0.075995	0.421889	0.433105	0.275670	-0.121447	0.036495	0.253610	0.631036
0.490000	-0.016516	0.075875	1.233376	1.235818	-0.187916	0.046620	0.044383	-0.072054	-0.174741
0.495000	0.100769	0.387817	0.420524	0.580859	-0.158005	-0.119270	0.030312	0.249368	-0.398116
0.500000	0.100949	-0.118841	-0.553621	0.575161	-0.137185	-0.460115	0.030553	-0.034255	-0.022383
0.505000	0.140044	0.114831	-1.040431	1.056076	-0.272619	-0.220362	-0.045069	-0.034255	-0.022383
0.510000	-0.016066	-0.040931	-0.388356	0.390837	-0.351452	-0.022010	-0.016232	-0.034255	-0.022383
0.515000	-0.016246	-0.002035	-1.847444	1.847517	0.363420	0.010226	-0.000174	-0.034255	-0.022383
0.520000	-0.094166	0.076055	1.069673	1.076499	-0.313733	0.077523	-0.008003	-0.106729	-0.315681
0.525000	-0.015976	-0.080005	-0.226209	0.240472	-0.055084	-0.124453	-0.061105	-0.034255	-0.022383
0.530000	-0.055251	-0.196871	-0.226387	0.305061	0.118306	-0.126317	0.014214	-0.034255	-0.022383
0.535000	0.101219	-0.001975	-0.713200	0.720350	0.068424	-0.086067	-0.054907	-0.034255	-0.022383
0.540000	0.100949	-0.274842	0.261293	0.392432	-0.005026	0.118782	0.014154	-0.488848	-0.041617
0.545000	-0.016156	0.036980	0.099316	0.107201	-0.228569	0.080181	-0.012287	-0.841592	-2.323821
0.550000	0.101039	-0.080304	0.421561	0.440875	-0.223223	0.017024	-0.112550	-0.074638	-0.551899
0.555000	0.022849	0.270831	0.585089	0.645136	-0.027175	0.183793	-0.018482	-0.348383	-0.068829
0.560000	0.218054	-0.196871	-0.062331	0.300318	-0.008401	0.123439	0.024285	-0.034255	-0.022383
0.565000	0.140224	-0.002035	0.584916	0.601493	-0.016032	0.120536	-0.061139	-0.240329	-0.049792
0.570000	-0.055251	-0.002035	-0.711643	0.713788	-0.100530	-0.024122	-0.010316	-0.034255	-0.022383
0.575000	-0.094166	0.076115	-0.062847	0.136420	-0.019728	-0.093569	0.008371	-0.034255	-0.022383
0.580000	-0.055341	-0.002095	0.260440	0.266263	-0.269038	-0.091472	-0.006383	0.316965	-1.055396
0.585000	-0.055341	-0.313917	1.074665	1.120942	-0.130669	0.215149	0.009940	-0.234456	-0.143973
0.590000	0.218234	-0.080065	0.258886	0.347934	-0.180848	0.055700	-0.057243	-0.249408	-0.720946
0.595000	0.022669	0.114950	0.747939	0.757061	-0.147804	-0.054147	0.038479	0.038140	-0.219997
0.600000	0.061674	-0.040931	-0.225859	0.237679	-0.225239	-0.052947	0.064969	-0.034255	-0.022383
0.605000	0.022939	0.114831	0.262321	0.287271	0.147193	0.115367	-0.055187	-0.474049	0.538733
0.610000	-0.055071	0.036980	1.880615	1.881785	0.066642	-0.091172	-0.042735	0.014225	0.013054
0.615000	0.140134	-0.118961	-0.713194	0.736502	-0.095422	-0.152287	-0.032665	-0.034255	-0.022383
0.620000	0.178779	-0.118961	0.099480	0.236664	0.030476	0.019743	0.058700	-0.232720	0.283967
0.625000	0.022849	-0.119080	-1.359411	1.364808	-0.011543	0.046715	-0.034919	-0.034255	-0.022383
0.630000	0.101039	-0.040990	-0.223630	0.248796	0.111198	0.016304	-0.022488	-0.034255	-0.022383
0.635000	-0.055161	-0.157916	0.422245	0.454171	-0.051936	-0.125734	-0.014273	0.263520	-0.145382
0.640000	0.257239	-0.041050	0.748970	0.792978	-0.057176	0.159569	-0.038908	-0.247306	-0.098722
0.645000	0.218234	-0.118961	-0.064404	0.256760	0.157227	-0.149120	-0.032689	-0.034255	-0.022383
0.650000	-0.055161	-0.157916	0.749314	0.767758	-0.052295	0.282899	-0.014273	-0.411798	-0.092173
0.655000	0.100769	0.271130	-0.711808	0.768333	-0.364380	0.050705	0.103976	-0.034255	-0.022383
0.660000	-0.016066	-0.040990	-0.391819	0.394285	0.155017	-0.227052	-0.032606	-0.034255	-0.022383
0.665000	-0.016066	0.192861	-1.036132	1.054050	-0.024243	-0.090874	-0.048942	-0.034255	-0.022383
0.670000	0.061944	-0.002035	1.069144	1.070939	0.026620	0.015348	-0.020504	-0.048611	0.002516
0.675000	-0.172536	-0.119080	-2.172955	2.183044	0.115658	-0.132140	-0.004401	-0.034255	-0.022383
0.680000	-0.055251	-0.079946	1.234405	1.238224	-0.013332	0.044816	0.006046	-0.070561	-0.033183
0.685000	-0.172536	-0.235767	-0.710621	0.768334	0.245891	0.038669	0.069262	-0.034255	-0.022383
0.690000	0.022759	0.075995	-0.872762	0.876360	-0.230300	0.081307	0.026353	-0.034255	-0.022383
0.695000	-0.133261	0.036980	-0.550867	0.567962	-0.059611	-0.061374	-0.022405	-0.034255	-0.022383
0.700000	0.140044	0.115070	-0.064054	0.192240	-0.020922	-0.084004	0.020426	-0.034255	-0.022383
0.705000	0.179139	0.231697	-0.872424	0.920270	-0.067952	0.291672	-0.079776	-0.034255	-0.022383
0.710000	-0.094256	-0.119080	-0.223780	0.270447	-0.559500	0.145411	-0.045036	-0.034255	-0.022383
0.715000	-0.016336	0.193040	1.397608	1.410971	-0.404061	0.081116	0.061097	-0.092294	-0.311492
0.720000	0.100949	0.270831	0.263547	0.391149	-0.449498	0.119471	-0.018505	-0.487575	-1.727951
0.725000	-0.055071	-0.119021	-0.712672	0.724638	-0.263928	-0.023899	-0.059133	-0.034255	-0.022383
0.730000	-0.094346	-0.002035	-0.876389	0.881456	0.026714	-0.060106	-0.000151	-0.034255	-0.022383
0.735000	0.257329	-0.196931	-1.198114	1.241160	-0.050377	-0.045649	-0.042866	-0.034255	-0.022383
0.740000	-0.016246	0.076174	-0.551901	0.557370	-0.060770	0.011455	0.065333	-0.034255	-0.022383
0.745000	0.101039	0.075995	-0.874847	0.883935	0.275807	-0.052419	-0.014282	-0.034255	-0.022383
0.750000	0.061854	0.114891	0.419476	0.439302	0.274882	-0.121518	-0.008366	0.255435	0.632915
0.755000	0.022849	-0.196931	-0.871389	0.893657	-0.050826	0.217233	-0.002184	-0.034255	-0.022383
0.760000	-0.094256	0.114771	-0.710779	0.726129	-0.189775	0.042493	-0.061373	-0.034255	-0.022383
0.765000	-0.055251	-0.001916	0.258193	0.264046	-0.099551	0.044342	0.022432	-0.205994	-0.407952
0.770000	0.023029	-0.118961	-1.524665	1.529473	-0.137044	-0.055366	-0.042783	-0.034255	-0.022383
0.775000	0.140134	0.075935	1.231133	1.241407	-0.103104	-0.083278	-0.040821	0.033388	-0.106130
0.780000	0.218234	-0.079946	0.258027	0.347269	-0.265040	-0.080330	-0.024495	0.277069	-1.049561
0.785000	-0.055251	-0.158036	-0.223283	0.279076	0.032123	0.350349	-0.026715	-0.034255	-0.022383
0.790000	0.101039	0.036860	0.907326	0.913678	0.235561	-0.017463	-0.055223	-0.015008	0.237238
0.795000	-0.016426	-0.040931	-0.225865	0.230130	-0.056596	0.011666	0.064992	-0.034255	-0.022383
0.800000	-0.133261	-0.157797	-0.386991	0.438658	0.074230	-0.027393	0.018498	-0.034255	-0.022383
0.805000	0.140044	-0.040931	-0.546717	0.565851	-0.478740	0.222834	0.004027	-0.034255	-0.022383
0.810000	-0.016246	-0.080065	1.074142	1.077245	0.028251	0.080361	-0.016561	-0.109069	0.003919
0.815000	-0.094256	-0.001796	0.581639	0.589230	0.069220	0.042633	0.045038	-0.107554	0.096626
0.820000	-0.016246	0.075995	-0.710437	0.714675	-0.104132	-0.022486	0.016212	-0.034255	-0.022383
0.825000	0.178869	-0.040931	-0.712164	0.735423	-0.014390	0.053400	0.054781	-0.034255	-0.022383
0.830000	0.140044	-0.002035	-0.225515	0.265468	-0.226744	0.086404	-0.020527	-0.034255	-0.022383
0.835000	0.101129	0.115130	0.905088	0.917969	0.148523	-0.221596	0.006353	0.210578	0.141715
0.840000	0.061674	0.075875	0.095686	0.136809	0.107615	-0.257554	0.024053	2.657405	1.102288
0.845000	-0.133441	-0.118781	-0.383706	0.423256	-0.265238	0.177388	0.067303	-0.034255	-0.022383
0.850000	-0.094436	-0.040931	-0.548802	0.558370	0.027367	0.076285	0.044709	-0.034255	-0.022383
0.855000	0.140134	-0.001975	-0.388370	0.412883	0.068199	-0.084290	-0.024459	-0.034255	-0.022383
0.860000	0.022849	-0.080005	0.909238	0.913037	-0.265800	0.048198	-0.010352	-0.087264	-0.314716
0.865000	0.061854	-0.080065	-0.065088	0.120303	-0.012473	-0.019178	-0.016584	-0.034255	-0.022383
0.870000	-0.016336	-0.196871	-0.228102	0.301754	-0.134031	-0.192466	0.044661	-0.034255	-0.022383
0.875000	0.139954	-0.079946	-1.521394	1.529908	-0.055263	0.085533	0.016140	-0.034255	-0.022383
0.880000	0.022759	0.075875	0.911995	0.915429	-0.272908	0.184407	-0.006394	-0.236456	-0.321626
0.885000	0.062034	-0.040931	-0.389913	0.396932	-0.182496	-0.087168	-0.016255	-0.034255	-0.022383
0.890000	0.100859	-0.118901	-0.547423	0.569195	0.030206	0.152398	0.034485	-0.034255	-0.022383
0.895000	0.139774	-0.080005	0.424134	0.453682	0.113289	0.222387	0.040378	-0.558587	0.244723
0.900000	0.061674	0.036920	-0.225687	0.236857	-0.228386	0.015122	0.032234	-0.034255	-0.022383
0.905000	0.140044	0.075995	-0.384232	0.415959	-0.020036	0.324341	-0.004141	-0.034255	-0.022383
0.910000	-0.133441	-0.079946	-0.711649	0.728452	0.071307	0.040488	0.026375	-0.034255	-0.022383
0.915000	0.101039	-0.080005	0.587331	0.601305	-0.097605	0.323319	-0.030681	-0.584744	-0.188567
0.920000	-0.211541	-0.041110	-0.224830	0.311430	-0.057037	-0.064365	-0.014530	-0.034255	-0.022383
0.925000	0.022939	0.114950	-0.068704	0.135868	-0.103939	-0.293016	-0.022439	-0.034255	-0.022383
0.930000	-0.094346	-0.041050	-0.712678	0.720067	-0.098482	0.042306	-0.008344	-0.034255	-0.022383
0.935000	0.061674	0.231876	-0.223972	0.328228	0.015958	0.082867	0.040452	-0.034255	-0.022383
0.940000	0.217785	0.193040	-0.061989	0.297552	0.059665	0.055251	0.101639	-0.034255	-0.022383
0.945000	0.062034	-0.079946	-0.709234	0.716417	-0.013462	0.252892	-0.024449	-0.034255	-0.022383
0.950000	-0.133261	-0.157916	0.585787	0.621162	-0.262740	0.109722	-0.014250	-0.221562	-0.470907
0.955000	0.022759	-0.079826	-0.386813	0.395619	-0.097565	-0.020742	0.059076	-0.034255	-0.022383
0.960000	0.100949	0.075816	-0.065947	0.142435	-0.103051	-0.153605	-0.043097	-0.034255	-0.022383
0.965000	-0.133441	-0.196871	-0.384924	0.452473	0.075652	0.312982	0.034543	-0.034255	-0.022383
0.970000	0.022579	-0.001975	-0.548118	0.548586	0.193875	-0.055272	0.066953	-0.034255	-0.022383
0.975000	0.100859	0.153906	0.419660	0.458229	-0.063959	-0.187481	0.009969	0.412490	-0.174789
0.980000	0.296244	0.270891	0.255954	0.476083	-0.110602	-0.349698	-0.012343	1.331999	-0.454499
0.985000	-0.055431	0.192801	-0.063029	0.210280	0.228766	0.179896	0.005767	-0.034255	-0.022383
0.990000	-0.016336	-0.119021	0.426725	0.443314	-0.054516	0.216315	0.011926	-0.541173	-0.150138
0.995000	-0.016246	-0.040871	0.096895	0.106409	0.028035	-0.056397	0.040754	0.547785	0.266957
1.000000	0.022759	-0.196991	-0.228102	0.302248	-0.134026	-0.190863	0.001749	-0.034255	-0.022383
1.005000	0.218054	-0.040990	1.394831	1.412367	0.196143	-0.046355	0.007936	-0.001022	0.118238
1.010000	-0.016066	0.153726	-0.385943	0.415743	-0.360239	-0.021935	-0.089883	-0.034255	-0.022383
1.015000	0.100949	0.036860	-0.064396	0.125285	-0.101768	-0.017430	-0.034917	-0.034255	-0.022383
1.020000	0.178779	-0.001975	0.423962	0.460119	0.110045	0.155917	0.066906	-0.402018	0.237180
1.025000	0.061674	0.153906	-0.068888	0.179544	0.231705	-0.223866	0.040439	-0.034255	-0.022383
1.030000	-0.016066	-0.002035	1.069150	1.069273	-0.142023	-0.055666	-0.040786	0.017811	-0.155220
1.035000	-0.211271	-0.157916	0.098787	0.281659	0.116573	0.003606	-0.034532	-0.070755	1.157659
1.040000	-0.094436	-0.002035	0.425513	0.435871	0.109733	0.280891	0.020155	-0.694378	0.235502
1.045000	0.022939	-0.119080	-0.224664	0.255304	0.114847	0.081133	-0.055225	-0.034255	-0.022383
1.050000	0.022759	0.153906	1.231811	1.241597	0.230447	-0.156629	0.009992	0.092898	0.164697
1.055000	-0.133441	-0.080005	0.423281	0.450971	-0.139541	0.007340	0.010001	-0.051595	-0.352048
1.060000	0.178959	0.037040	-0.063704	0.193537	-0.186276	-0.014086	0.034487	-0.034255	-0.022383
1.065000	0.139864	0.036980	0.423623	0.447645	-0.060285	-0.049632	0.028278	0.082905	-0.164690
1.070000	0.022759	-0.040990	0.421038	0.423641	-0.056327	-0.122577	0.018148	0.256875	-0.156163
1.075000	0.218054	-0.080005	-0.552594	0.599423	0.030134	0.020916	-0.000257	-0.034255	-0.022383
1.080000	-0.172356	0.036920	0.583541	0.609582	-0.101951	-0.232517	-0.028614	0.364203	-0.197093
1.085000	-0.055251	0.036920	1.234569	1.236356	0.234527	-0.023615	-0.018496	-0.015127	0.167584
1.090000	-0.055521	0.153965	0.586815	0.609212	-0.107332	0.112693	0.067001	-0.226297	-0.205289
1.095000	-0.172356	0.036980	-0.065775	0.188150	-0.101414	-0.096742	-0.012240	-0.034255	-0.022383
1.100000	0.022939	-0.002095	-0.551217	0.551698	0.110545	-0.123293	-0.047019	-0.034255	-0.022383
1.105000	0.022939	-0.002095	0.257155	0.258184	0.068830	-0.293051	-0.047019	1.105334	0.245278
1.110000	-0.055251	0.076055	0.261293	0.277688	-0.019412	0.112377	0.022444	-0.464338	-0.096677
1.115000	-0.055341	0.154025	-0.711657	0.730235	0.314320	-0.092810	0.042763	-0.034255	-0.022383
1.120000	-0.055161	-0.157916	-0.709915	0.729355	-0.263050	0.112310	-0.014273	-0.034255	-0.022383
1.125000	0.179229	0.192622	-0.387675	0.468528	-0.108243	0.121774	-0.124649	-0.034255	-0.022383
1.130000	0.139684	0.075935	-0.227415	0.277481	-0.061074	-0.118109	0.060710	-0.034255	-0.022383
1.135000	0.140134	0.153965	-0.872418	0.896914	-0.233408	0.222257	-0.024434	-0.034255	-0.022383
1.140000	-0.133441	-0.079946	-1.036485	1.048093	0.240175	0.108122	0.026375	-0.034255	-0.022383
1.145000	0.100679	-0.002095	-0.065427	0.120089	-0.184402	-0.221540	0.034182	-0.034255	-0.022383
1.150000	0.022849	-0.080005	0.747077	0.751696	-0.139318	0.081961	-0.010352	-0.143964	-0.208867
1.155000	0.022399	0.114831	-0.065597	0.134130	-0.273204	-0.088503	0.066649	-0.034255	-0.022383
1.160000	0.022939	0.075935	0.588010	0.593336	0.232749	0.251579	-0.030633	-0.462103	0.373443
1.165000	0.061944	0.115010	-0.713372	0.725234	0.063583	-0.155746	0.004076	-0.034255	-0.022383
1.170000	0.217874	-0.235886	0.912510	0.967360	-0.176029	0.192298	0.056704	-0.244991	-0.215289
1.175000	-0.133441	-0.079946	0.748970	0.764954	-0.055581	0.143551	0.026375	-0.225920	-0.096593
1.180000	0.217964	0.075935	-1.688377	1.704081	-0.018238	-0.149786	0.020074	-0.034255	-0.022383
1.185000	-0.016156	0.192861	-0.067325	0.204912	-0.107492	-0.226513	-0.028636	-0.034255	-0.022383
1.190000	-0.055341	-0.041050	-0.063882	0.093961	-0.014476	-0.023946	0.001797	-0.034255	-0.022383
1.195000	-0.211361	0.153965	-0.064060	0.269226	0.146126	-0.030596	-0.014176	-0.034255	-0.022383
1.200000	-0.016426	-0.002095	0.095338	0.096765	0.195402	-0.124764	0.024064	1.274390	2.027190
1.205000	-0.055251	0.075935	-0.064752	0.114069	0.233826	-0.024341	-0.010303	-0.034255	-0.022383
1.210000	0.022669	-0.041050	0.421731	0.424330	-0.140825	-0.122435	0.022080	0.256061	-0.356304
