BioWare Version 5.3.2.9 Export
Device:	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6
0.300000	-0.027331	0.180096	0.514481	0.545777	0.078672	0.088803	-0.060570	-0.243359	0.157031
0.305000	0.167605	-0.014741	-0.621983	0.644338	-0.208104	-0.209679	0.034972	-0.070752	0.004116
0.310000	-0.066516	0.063110	-0.782593	0.787946	-0.085127	-0.049340	-0.038305	-0.070752	0.004116
0.315000	0.050499	0.102185	-0.616308	0.626760	0.122999	0.261645	0.016686	-0.070752	0.004116
0.320000	0.011314	-0.092771	1.328195	1.331479	0.046667	0.124986	0.038938	-0.164854	0.039251
0.325000	-0.066516	0.063050	0.515007	0.523098	-0.169717	-0.048543	-0.054679	0.023505	-0.325428
0.330000	-0.105611	-0.092830	-0.460006	0.481016	0.005857	-0.187082	-0.028165	-0.070752	0.004116
0.335000	-0.183531	-0.287487	-0.297501	0.452592	-0.112556	-0.087902	0.004897	-0.070752	0.004116
0.340000	0.089684	0.024095	0.515509	0.523807	0.253263	0.093384	-0.046545	-0.251902	0.495402
0.345000	0.011494	-0.053696	-0.622167	0.624585	0.130734	-0.148517	0.022893	-0.070752	0.004116
0.350000	0.245795	0.141260	1.165006	1.199003	-0.004641	0.168578	0.031041	-0.215454	0.000132
0.355000	-0.105881	0.141260	0.516710	0.546035	0.416699	0.153219	0.081912	-0.367281	0.810561
0.360000	0.128510	-0.092651	0.674753	0.693102	-0.205046	-0.278700	0.061498	0.342287	-0.299768
0.365000	0.167425	0.102066	-0.135176	0.238161	-0.002359	-0.175706	0.034668	-0.070752	0.004116
0.370000	0.128869	-0.053756	-0.458291	0.479090	0.256591	-0.109723	-0.044281	-0.070752	0.004116
0.375000	0.128600	-0.014621	0.193268	0.232603	0.169634	-0.109188	0.057578	0.494206	0.881827
0.380000	0.011584	0.102066	0.519651	0.529706	0.080348	0.226686	-0.046509	-0.506979	0.158735
0.385000	0.011584	-0.053756	-0.452415	0.455744	-0.250681	0.090585	-0.013787	-0.070752	0.004116
0.390000	0.011225	-0.092950	-0.133631	0.163165	0.173966	0.021881	0.010123	-0.070752	0.004116
0.395000	-0.222806	-0.053875	-1.268720	1.289261	-0.038079	0.046048	-0.026158	-0.070752	0.004116
0.400000	0.011494	0.218991	0.355945	0.418075	0.033707	0.056454	-0.034371	-0.229356	0.098814
0.405000	0.089684	0.063050	0.354225	0.370802	-0.043593	0.059731	-0.054726	-0.239376	-0.118951
0.410000	-0.261631	-0.092771	-0.618545	0.677979	0.047164	0.044712	-0.052357	-0.070752	0.004116
0.415000	-0.183711	-0.014800	-0.454319	0.490280	0.001268	0.150211	-0.011756	-0.070752	0.004116
0.420000	0.089864	0.102066	0.679049	0.692532	0.123225	0.127735	-0.087144	-0.258861	0.185583
0.425000	-0.144796	0.102245	0.679049	0.701803	0.123218	0.118114	0.043271	-0.244693	0.185572
0.430000	-0.105611	0.141081	-0.455354	0.488267	-0.004675	0.221444	-0.028128	-0.070752	0.004116
0.435000	-0.066606	0.063230	0.190335	0.211333	0.251793	-0.049343	0.014749	0.188490	1.327012
0.440000	-0.027691	0.063050	0.513272	0.517871	0.167837	-0.115564	-0.003925	0.154399	0.331110
0.445000	-0.144886	0.063349	0.839317	0.854083	-0.085409	0.016349	0.088132	-0.090231	-0.097644
0.450000	-0.066606	0.024274	0.676120	0.679826	0.127087	-0.082962	0.022929	0.051951	0.192080
0.455000	-0.105791	0.141081	0.352840	0.394451	0.122209	0.051425	0.012484	-0.216499	0.350473
0.460000	-0.027601	-0.014741	0.516550	0.517496	0.085764	-0.047271	0.024877	0.020761	0.170149
0.465000	0.167785	0.063289	0.187058	0.259129	0.337053	-0.108022	0.010746	0.506727	1.805983
0.470000	-0.027601	0.024155	-0.295099	0.297370	0.211146	0.054198	0.000323	-0.070752	0.004116
0.475000	0.050679	0.063170	0.192420	0.208768	-0.254312	0.092401	-0.032119	-0.550959	-1.317536
0.480000	-0.144796	0.024215	-0.784322	0.797943	0.085380	-0.188978	0.026885	-0.070752	0.004116
0.485000	-0.066606	0.024215	0.191383	0.204084	-0.168304	-0.048691	0.006555	0.183663	-0.875290
0.490000	-0.144436	0.063050	0.191377	0.247916	-0.001253	0.015934	-0.095267	-0.154011	-0.002432
0.495000	0.011225	0.024035	-1.756925	1.757126	0.338443	-0.047312	0.018329	-0.070752	0.004116
0.500000	-0.105701	-0.092771	1.001472	1.011299	-0.036848	0.052008	0.008514	-0.122684	-0.032678
0.505000	0.011314	0.024155	1.003535	1.003889	0.126105	-0.011442	0.030770	-0.059351	0.129777
0.510000	-0.105431	0.219230	0.999743	1.028914	0.119272	-0.084409	-0.019606	0.013679	0.123418
0.515000	0.050499	0.063349	1.325102	1.327576	-0.211713	-0.009259	0.057614	-0.063765	-0.155655
0.520000	0.128420	0.180096	-0.294571	0.368373	-0.132399	0.129170	0.040913	-0.070752	0.004116
0.525000	0.050679	-0.092830	-1.269062	1.273461	-0.120534	0.125438	-0.048518	-0.070752	0.004116
0.530000	-0.066786	-0.053696	-0.296478	0.308614	0.214697	-0.015515	0.063529	-0.070752	0.004116
0.535000	-0.144616	-0.053875	0.513617	0.536301	0.172721	0.015780	-0.046487	-0.101475	0.340399
0.540000	-0.222716	-0.014980	1.165362	1.186547	-0.335431	0.149876	-0.071018	-0.199361	-0.283719
0.545000	0.050499	0.024274	1.001814	1.003380	0.042406	-0.009765	0.033047	-0.061005	0.046445
0.550000	0.089505	-0.131786	-1.267171	1.277146	0.048765	-0.009287	0.010416	-0.070752	0.004116
0.555000	-0.066516	-0.014800	0.191719	0.203469	0.085992	-0.049048	-0.021944	0.185082	0.452644
0.560000	0.050499	-0.131786	-0.295780	0.327725	-0.035245	-0.078377	0.000275	-0.070752	0.004116
0.565000	-0.183891	-0.053995	0.352324	0.401078	0.130072	-0.155984	-0.028458	0.371976	0.373300
0.570000	-0.105521	0.102066	-0.295436	0.329900	-0.044743	0.051364	-0.056627	-0.070752	0.004116
0.575000	-0.027511	0.063110	1.492073	1.493660	0.082167	0.361691	-0.028164	-0.313160	0.059184
0.580000	0.050679	-0.014860	-1.104316	1.105578	-0.250975	0.159819	-0.048506	-0.070752	0.004116
0.585000	0.128510	-0.014860	-0.138111	0.189236	0.171750	-0.313767	0.012389	-0.070752	0.004116
0.590000	-0.027601	0.140901	-0.940954	0.951846	-0.215604	0.190699	-0.056966	-0.070752	0.004116
0.595000	0.089864	0.063110	-1.919405	1.922544	-0.295300	-0.213410	-0.078964	-0.070752	0.004116
0.600000	-0.027511	-0.053756	-0.457433	0.461401	0.340778	0.019895	-0.003622	-0.070752	0.004116
0.605000	0.011494	-0.014741	0.517586	0.517924	0.001353	0.090615	0.014713	-0.245824	0.006730
0.610000	0.167515	0.102006	0.512408	0.548660	0.250696	-0.175775	-0.002011	0.272285	0.493366
0.615000	-0.027601	-0.053815	-0.298709	0.304771	-0.037770	-0.285861	0.000310	-0.070752	0.004116
0.620000	-0.262081	-0.170801	0.835345	0.891998	0.177917	-0.261205	0.032787	0.241939	0.217102
0.625000	0.050409	0.024155	0.351120	0.355541	0.043308	0.057900	0.020606	-0.235654	0.127459
0.630000	0.050409	0.024035	-0.620788	0.623295	0.127189	-0.078815	-0.012142	-0.070752	0.004116
0.635000	-0.105791	-0.131726	-0.294057	0.339136	-0.035516	0.119459	0.037001	-0.070752	0.004116
0.640000	-0.144976	-0.014741	-0.782249	0.795706	-0.081845	0.083581	0.075678	-0.070752	0.004116
0.645000	-0.027781	-0.170741	-0.134839	0.219331	0.261522	-0.184070	0.049091	-0.070752	0.004116
0.650000	-0.105701	0.063230	-0.457077	0.473381	-0.001214	0.017196	0.024913	-0.070752	0.004116
0.655000	-0.066606	0.141140	-1.104146	1.115121	-0.173363	0.018764	-0.001613	-0.070752	0.004116
0.660000	0.011404	-0.209816	0.998554	1.020423	-0.368662	-0.283103	-0.005947	0.212761	-0.365080
0.665000	0.011494	-0.014741	-0.782593	0.782816	-0.081935	-0.046141	0.014713	-0.070752	0.004116
0.670000	-0.027601	-0.014741	0.517574	0.518519	0.338639	0.224643	0.024877	-0.504783	0.658396
0.675000	-0.066606	-0.014741	-1.104322	1.106427	-0.082337	0.222826	0.014736	-0.070752	0.004116
0.680000	-0.144796	-0.053756	-0.458633	0.483942	0.172539	-0.052766	0.026872	-0.070752	0.004116
0.685000	-0.222896	0.102066	0.511037	0.566797	-0.001554	-0.123389	-0.005827	0.170696	0.001075
0.690000	-0.027781	-0.131846	1.651475	1.656962	0.048358	-0.012611	0.024536	-0.063116	0.033397
0.695000	0.206340	-0.014800	0.673184	0.704253	0.298004	-0.208237	0.089658	0.238579	0.446793
0.700000	-0.144706	0.297021	-0.295260	0.443102	-0.137372	-0.154304	-0.017938	-0.070752	0.004116
0.705000	0.011674	-0.131786	1.161574	1.169084	-0.414157	-0.180825	-0.050479	0.084921	-0.352433
0.710000	0.011584	0.063230	-0.783972	0.786603	-0.084773	-0.114244	-0.005581	-0.070752	0.004116
0.715000	0.011135	-0.170622	-0.455176	0.486231	-0.160493	0.226484	0.112285	-0.070752	0.004116
0.720000	0.128510	0.023976	-0.615274	0.629008	0.125758	0.196812	-0.028539	-0.070752	0.004116
0.725000	0.050679	0.219111	0.516716	0.563536	0.244864	0.091823	-0.032094	-0.248457	0.478001
0.730000	-0.066786	-0.053815	-0.943882	0.947770	-0.290912	0.189126	0.030781	-0.070752	0.004116
0.735000	-0.027511	0.024274	0.516552	0.517853	0.000202	0.157047	0.012765	-0.374782	0.004506
0.740000	0.011404	-0.014741	-0.459497	0.459875	0.255395	-0.114576	0.035019	-0.070752	0.004116
0.745000	-0.027870	0.180096	0.025765	0.184052	0.289611	-0.286197	0.061266	11.037285	11.244670
0.750000	0.284620	-0.014920	-0.613373	0.676356	-0.041515	0.407710	0.016275	-0.070752	0.004116
0.755000	-0.027601	0.024215	-0.294749	0.297028	0.042591	0.122520	0.016697	-0.070752	0.004116
0.760000	0.167425	-0.092830	-0.623017	0.651766	-0.204454	-0.141655	0.042824	-0.070752	0.004116
0.765000	-0.066606	0.063050	-0.782593	0.787949	-0.085124	-0.049343	-0.034373	-0.070752	0.004116
0.770000	0.167785	-0.014741	-0.614579	0.637242	-0.041119	0.402883	-0.005640	-0.070752	0.004116
0.775000	-0.027781	-0.014621	-0.135868	0.139448	0.086926	-0.183855	0.098237	-0.070752	0.004116
0.780000	0.050499	0.024155	-0.294063	0.299344	0.126735	0.193683	0.000300	-0.070752	0.004116
0.785000	0.245705	0.258066	1.003187	1.064590	0.201105	0.134161	0.010432	-0.204487	0.204582
0.790000	-0.144886	0.063289	-0.292164	0.332201	0.040227	0.185855	0.071758	-0.070752	0.004116
0.795000	-0.261901	0.297081	-0.132588	0.417647	-0.095079	0.079151	0.008624	-0.070752	0.004116
0.800000	-0.027691	0.024155	-0.941813	0.942529	-0.295005	0.054666	0.020629	-0.070752	0.004116
0.805000	-0.105701	-0.092711	0.028691	0.143496	0.384804	0.187024	0.024888	-6.589427	13.416342
0.810000	-0.183891	0.180036	0.353018	0.436864	-0.047987	0.048477	0.004327	-0.208073	-0.131817
0.815000	0.167695	0.219111	0.355597	0.450089	0.118293	0.198851	-0.001670	-0.629955	0.336774
0.820000	0.011404	0.102066	1.000091	1.005351	0.039486	-0.215612	-0.005897	0.144840	0.043598
0.825000	0.167605	0.023976	0.189833	0.254367	-0.167980	-0.175263	-0.038704	0.852501	-0.880770
0.830000	-0.027781	0.141140	0.025609	0.146110	-0.214048	-0.081264	0.049141	3.102517	-8.354267
0.835000	0.089415	-0.014920	0.188956	0.209576	0.255356	-0.111052	0.006180	0.516962	1.355518
0.840000	0.089594	0.062931	-1.107609	1.113008	0.336309	-0.179873	-0.067167	-0.070752	0.004116
0.845000	-0.027691	0.101946	0.030951	0.110081	-0.213920	0.123096	-0.028480	-4.047889	-6.907439
0.850000	0.050320	0.024155	-0.298365	0.303541	-0.040877	-0.146528	0.040912	-0.070752	0.004116
0.855000	-0.223166	0.102125	-0.129825	0.277646	-0.256446	0.149136	0.071465	-0.070752	0.004116
0.860000	0.011584	0.258186	0.189307	0.320361	0.075605	-0.045921	0.002637	0.171823	0.403497
0.865000	0.128600	0.063110	0.356125	0.383857	-0.212463	0.265824	-0.007904	-0.817185	-0.592479
0.870000	0.050499	0.102066	0.031980	0.118280	-0.045730	0.126086	-0.016062	-4.013469	-1.425855
0.875000	0.011225	-0.248891	0.351988	0.431240	-0.114632	-0.147623	0.010098	0.348645	-0.321556
0.880000	-0.145066	-0.053696	0.510357	0.533284	-0.247953	-0.255975	0.104164	0.430808	-0.481726
0.885000	-0.340091	-0.053756	-0.300608	0.457074	0.047132	-0.298856	0.037084	-0.070752	0.004116
0.890000	-0.144796	-0.092771	-0.134139	0.218095	-0.078782	-0.052223	0.018679	-0.070752	0.004116
0.895000	0.089684	0.063230	-1.103816	1.109257	0.251169	0.092626	-0.005604	-0.070752	0.004116
0.900000	-0.027691	0.219290	-0.133983	0.258469	0.413680	-0.252352	0.077969	-0.070752	0.004116
0.905000	0.050409	-0.014800	0.676120	0.678158	0.128689	-0.078164	0.028786	0.044855	0.194450
0.910000	0.089684	-0.209577	0.347840	0.415883	0.222117	-0.213093	0.018913	0.541867	0.642676
0.915000	0.050589	-0.014800	0.190863	0.198008	-0.082159	0.024038	-0.011826	-0.196695	-0.426342
0.920000	0.011135	0.102245	0.675433	0.683219	0.039748	-0.147735	0.104143	0.147975	0.062963
0.925000	-0.105431	-0.209696	-0.295258	0.377181	-0.200559	0.051621	-0.044236	-0.070752	0.004116
0.930000	0.050320	-0.053875	0.515351	0.520597	-0.164834	0.092385	0.024525	-0.250019	-0.315732
0.935000	0.050409	-0.170741	-0.297342	0.346563	0.303951	-0.078925	0.028761	-0.070752	0.004116
0.940000	0.128420	-0.014800	0.028702	0.132418	0.044324	0.060992	0.049069	-2.195743	1.548384
0.945000	0.050499	0.219111	-1.104666	1.127318	-0.092015	0.091489	0.008518	-0.070752	0.004116
0.950000	-0.066876	-0.014920	0.025253	0.073025	0.129546	-0.083373	0.026533	3.230786	5.134083
0.955000	-0.027511	0.024274	0.512936	0.514247	-0.083268	-0.115195	0.012765	0.153828	-0.158221
0.960000	0.050320	0.180036	0.354225	0.400525	-0.048390	0.058117	0.024563	-0.234820	-0.132492
0.965000	0.206790	-0.092830	0.349046	0.416189	0.216927	-0.208255	-0.028259	0.525887	0.625600
0.970000	0.011494	0.063230	0.836216	0.838681	-0.084777	-0.249590	0.014725	0.227723	-0.097266
0.975000	0.011135	-0.170741	-0.294407	0.340517	0.134636	0.055931	0.079538	-0.070752	0.004116
0.980000	0.011314	0.063110	-0.130704	0.145583	0.250858	0.021851	0.022590	-0.070752	0.004116
0.985000	-0.027601	0.063230	1.324065	1.325861	-0.127297	-0.148745	0.024890	0.041587	-0.092025
0.990000	0.089684	-0.053815	0.515693	0.526193	-0.080784	0.025822	-0.030184	-0.120825	-0.152535
0.995000	0.089325	-0.053756	1.489480	1.493124	0.340326	0.161838	0.067414	-0.179406	0.232602
1.000000	-0.066516	0.141140	0.351123	0.384230	-0.046168	-0.219024	-0.021919	0.553029	-0.127370
1.005000	0.050499	0.063050	0.353016	0.362141	0.040773	-0.146228	-0.024255	0.343473	0.119615
1.010000	0.128779	0.179976	0.189655	0.291452	-0.005778	-0.177109	-0.073058	0.863097	-0.026351
1.015000	0.011314	0.102006	0.513106	0.523270	-0.002448	-0.249850	-0.001965	0.416183	-0.000654
1.020000	0.011314	-0.053815	-0.618717	0.621156	0.045522	-0.012167	0.030758	-0.070752	0.004116
1.025000	-0.027421	0.023976	0.353180	0.355053	0.295026	-0.217853	-0.089410	0.546081	0.839456
1.030000	-0.105611	0.102066	-0.454311	0.477462	-0.256129	0.289912	-0.036321	-0.070752	0.004116
1.035000	0.050499	-0.014800	-0.942677	0.944145	-0.208952	-0.010343	0.008480	-0.070752	0.004116
1.040000	-0.144616	0.141081	0.513634	0.551940	-0.341201	-0.187667	-0.038269	0.294619	-0.660172
1.045000	0.011404	0.297081	-0.131724	0.325174	-0.179535	0.158570	0.018695	-0.070752	0.004116
1.050000	-0.261811	-0.131965	0.190855	0.349836	0.175251	-0.125270	-0.069059	0.585609	0.922357
1.055000	-0.027601	-0.131786	-0.137061	0.192132	-0.329116	-0.115201	0.000298	-0.070752	0.004116
1.060000	-0.261991	-0.053756	0.838281	0.879911	0.003803	-0.124736	0.037060	0.078047	0.008653
1.065000	0.011404	0.102066	0.027318	0.106272	0.208534	0.055904	-0.005897	-2.117168	7.637735
1.070000	0.050320	-0.132025	-1.104330	1.113331	0.175077	0.091120	-0.024609	-0.070752	0.004116
1.075000	-0.027331	0.063110	-0.295272	0.303175	0.209504	-0.013860	-0.068776	-0.070752	0.004116
1.080000	0.089594	0.102185	0.352686	0.377963	-0.382170	-0.212080	0.006521	0.530575	-1.079483
1.085000	0.167695	0.180155	0.517764	0.573286	-0.175236	0.097272	0.006510	-0.258622	-0.334331
1.090000	0.089415	0.180275	-1.267171	1.283050	0.035970	-0.009290	0.079893	-0.070752	0.004116
1.095000	-0.027601	-0.287726	1.160870	1.196314	0.014023	-0.046950	0.000273	-0.030309	0.016195
1.100000	0.089774	0.063110	0.027499	0.113131	-0.043147	-0.212760	-0.058658	7.666142	-1.564891
1.105000	0.011404	0.102245	1.645802	1.649014	-0.381100	-0.282815	0.043224	0.101088	-0.227443
1.110000	-0.300906	0.180155	0.026801	0.351737	0.205198	-0.161108	0.006651	5.940433	7.660350
1.115000	-0.066696	-0.014800	1.488794	1.490360	0.254587	0.087480	0.018668	-0.129511	0.175118
1.120000	-0.144706	-0.326861	0.355083	0.503847	0.056580	0.186151	-0.050786	-0.594997	0.163459
1.125000	0.011404	0.102006	-0.453799	0.465262	-0.088066	0.090287	-0.022271	-0.070752	0.004116
1.130000	0.089594	0.024155	0.352166	0.364186	-0.294425	-0.144156	-0.009865	0.338589	-0.831926
1.135000	0.011404	-0.053756	0.678357	0.680579	0.214114	0.124373	0.026826	-0.254097	0.319752
1.140000	0.011314	0.063170	0.513094	0.517092	0.336430	-0.114218	0.038964	0.151855	0.659804
1.145000	0.011404	0.063110	1.000608	1.002661	0.041217	-0.011405	0.002284	-0.059354	0.045308
1.150000	-0.066876	-0.053756	0.189307	0.207844	0.088395	-0.049138	0.067461	0.188816	0.471057
1.155000	0.050499	0.141021	0.517402	0.538649	0.332208	0.159776	-0.024242	-0.379557	0.646184
1.160000	0.089505	-0.170920	-0.135696	0.235877	0.093379	-0.110977	-0.030525	-0.070752	0.004116
1.165000	-0.027691	0.024155	-0.780192	0.781057	0.252950	0.087958	0.020629	-0.070752	0.004116
1.170000	0.050409	0.141140	0.027146	0.152311	0.206887	-0.010566	0.028811	0.318488	7.625468
1.175000	0.089505	0.141081	1.813638	1.821317	-0.173278	0.162749	0.002273	-0.160489	-0.091426
1.180000	0.089684	0.258186	-0.779842	0.826351	0.074801	0.161093	0.002614	-0.070752	0.004116
1.185000	0.011494	0.258126	-0.619746	0.671451	-0.135463	-0.011943	0.006570	-0.070752	0.004116
1.190000	-0.105701	-0.170801	-0.782257	0.807633	0.177159	-0.051308	-0.007872	-0.070752	0.004116
1.195000	0.167605	-0.092771	0.677150	0.703726	0.216117	0.130740	0.018586	-0.263826	0.323273
1.200000	0.050320	-0.014681	0.354227	0.358084	-0.124369	0.262432	0.081840	-0.811610	-0.346986
1.205000	0.050409	0.102125	0.673707	0.683265	0.124701	-0.078239	0.020618	0.045380	0.189213
1.210000	0.050320	-0.092830	0.676642	0.684831	-0.036621	0.058223	0.032706	-0.156800	-0.050005
1.215000	0.011494	-0.131786	-1.105194	1.113083	0.259523	0.021314	-0.009867	-0.070752	0.004116
1.220000	0.167515	0.024155	1.002328	1.016517	0.126508	-0.005075	0.030724	-0.065689	0.130330
1.225000	0.167695	0.258066	1.326638	1.361870	0.201239	0.063038	-0.009851	-0.118269	0.155806
1.230000	0.011584	0.180036	-0.295614	0.346316	0.120658	0.055912	-0.046496	-0.070752	0.004116
