BioWare Version 5.3.2.9 Export
Device:	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6
4.595000	-16.049862	-12.961040	428.989700	429.485448	-16.964484	4.111269	-2.517749	-0.041756	-0.002402
4.600000	-16.284343	-12.064531	433.851654	434.324752	-17.085578	3.968050	-2.517857	-0.041318	-0.002238
4.605000	-16.596653	-11.518798	436.932632	437.399425	-17.403440	3.923218	-2.554356	-0.041151	-0.002688
4.610000	-17.103899	-11.284647	440.500259	440.976604	-17.498043	3.836309	-2.580048	-0.040881	-0.002580
4.615000	-17.455395	-10.894855	446.174370	446.648583	-18.146448	3.859713	-2.586101	-0.040823	-0.003528
4.620000	-17.533405	-10.583094	450.385452	450.850838	-18.327389	3.450378	-2.639081	-0.039833	-0.003549
4.625000	-17.455125	-10.739035	455.085083	455.546311	-18.868783	3.286542	-2.679741	-0.039394	-0.004319
4.630000	-16.634849	-10.738975	457.836060	458.264008	-18.909926	3.015181	-2.714378	-0.038758	-0.004159
4.635000	-16.478469	-11.713753	460.753166	461.196522	-19.459945	2.887768	-2.796128	-0.038440	-0.005092
4.640000	-16.165888	-11.908770	466.586517	467.018343	-20.210183	2.700355	-2.861426	-0.037959	-0.006172
4.645000	-16.478108	-12.142860	471.127960	471.572404	-20.623010	2.690521	-2.951104	-0.037883	-0.006630
4.650000	-16.907435	-12.065069	477.279747	477.731498	-21.046162	1.995733	-3.050849	-0.036353	-0.006953
4.655000	-17.298025	-12.143098	481.489784	481.953409	-21.210672	1.641612	-3.046812	-0.035581	-0.006909
4.660000	-16.985445	-12.649876	483.436722	483.900391	-21.527635	1.655952	-3.079412	-0.035597	-0.007387
4.665000	-16.321549	-12.844831	487.492210	487.934461	-22.068411	1.788189	-3.097982	-0.035840	-0.008126
4.670000	-16.008968	-12.610802	488.783768	489.208433	-21.824014	1.460801	-3.105903	-0.035161	-0.007506
4.675000	-15.423262	-12.337756	490.891792	491.288967	-22.046374	1.384104	-3.054947	-0.034992	-0.007767
4.680000	-14.993937	-11.869933	491.536469	491.908338	-21.980474	1.129537	-3.004235	-0.034470	-0.007575
4.685000	-14.212936	-10.972946	493.647087	493.973541	-22.144499	1.401123	-2.914269	-0.035010	-0.007716
4.690000	-13.666505	-9.491449	495.751671	496.030826	-21.993904	1.322090	-2.836902	-0.034839	-0.007221
4.695000	-13.432204	-8.282700	497.858841	498.108876	-22.170171	1.162772	-2.779470	-0.034508	-0.007388
4.700000	-12.534548	-7.113025	500.454384	500.661862	-22.049941	1.472940	-2.635119	-0.035115	-0.006916
4.705000	-12.144047	-5.553498	501.105072	501.282966	-22.114780	1.421283	-2.602238	-0.035008	-0.006989
4.710000	-11.910107	-4.578720	503.207596	503.369347	-22.448440	1.262053	-2.479993	-0.034680	-0.007467
4.715000	-10.972995	-3.486597	503.211044	503.342744	-22.409793	1.504649	-2.312428	-0.035162	-0.007390
4.720000	-9.762579	-2.355937	501.419540	501.520103	-21.821805	1.177843	-2.257588	-0.034521	-0.006377
4.725000	-7.810526	-1.225098	499.638046	499.700593	-21.320930	1.222200	-2.082779	-0.034618	-0.005529
4.730000	-5.272856	0.023145	495.420425	495.448485	-21.202784	1.051542	-1.754864	-0.034295	-0.005654
4.735000	-2.110387	1.855658	493.795563	493.803559	-20.687081	0.907151	-1.566218	-0.034009	-0.004751
4.740000	0.739683	3.727664	490.712852	490.727568	-20.299433	0.919602	-1.238296	-0.034046	-0.004224
4.745000	3.238167	5.677281	487.790398	487.834182	-20.041220	0.611557	-0.978040	-0.033426	-0.003942
4.750000	5.619365	8.328691	489.246338	489.349490	-19.601306	0.674987	-0.670803	-0.033552	-0.002921
4.755000	7.102637	11.447923	491.997139	492.181559	-19.517768	0.226238	-0.413986	-0.032632	-0.002527
4.760000	8.351250	15.386353	496.366219	496.674850	-19.214278	-0.299838	0.063433	-0.031568	-0.001567
4.765000	8.506821	19.597409	503.977219	504.429838	-19.006244	-0.800927	0.386318	-0.030583	-0.000569
4.770000	7.841846	23.691181	514.183769	514.789001	-19.047181	-1.470055	0.731057	-0.029313	0.000100
4.775000	7.216415	27.551340	524.875237	525.647379	-19.035711	-1.967265	1.045932	-0.028424	0.000876
4.780000	6.512795	30.319617	536.541405	537.436856	-19.486033	-2.602517	1.299092	-0.027321	0.000826
4.785000	5.848089	31.684307	545.445541	546.396316	-19.750833	-3.680345	1.549726	-0.025425	0.000933
4.790000	5.379308	31.333411	553.866821	554.778492	-20.072273	-4.375736	1.582235	-0.024272	0.000903
4.795000	4.871793	30.202752	556.940063	557.779683	-20.319123	-4.633000	1.527185	-0.023853	0.000660
4.800000	4.637493	27.707461	559.368454	560.073457	-20.343257	-5.287907	1.461358	-0.022719	0.000775
4.805000	4.676767	24.744350	560.661240	561.226497	-20.726718	-5.693409	1.344609	-0.022017	0.000175
4.810000	4.286537	22.054281	558.227524	558.679456	-20.910464	-5.676230	1.258815	-0.022004	-0.000315
4.815000	4.559932	19.441887	557.094849	557.452644	-20.930646	-5.835495	1.141730	-0.021697	-0.000428
4.820000	4.950793	17.063642	553.038162	553.323492	-20.873854	-5.923659	1.019072	-0.021461	-0.000601
4.825000	5.771158	15.075307	551.732330	551.968419	-21.380161	-6.570720	0.922874	-0.020263	-0.001608
4.830000	6.551890	13.749812	549.139198	549.350383	-21.157522	-6.676368	0.983345	-0.020014	-0.001385
4.835000	7.372166	12.619152	545.896431	546.092030	-21.532316	-6.779889	0.907592	-0.019752	-0.002301
4.840000	8.074617	11.566642	544.270042	544.452813	-21.571869	-6.956131	1.033303	-0.019391	-0.002491
4.845000	8.621318	11.332731	541.998299	542.185313	-21.477637	-7.275367	1.033102	-0.018749	-0.002483
4.850000	8.465207	11.137835	543.136162	543.316300	-21.849811	-7.178450	1.020998	-0.018955	-0.003086
4.855000	7.723301	10.669893	542.969185	543.128927	-21.955853	-7.515200	0.978244	-0.018331	-0.003293
4.860000	7.372166	10.241205	540.859093	541.006275	-22.148182	-7.700584	0.948144	-0.017934	-0.003807
4.865000	6.747545	9.188457	540.700729	540.820891	-22.232307	-7.487750	0.866615	-0.018324	-0.003974
4.870000	5.966814	8.096812	540.218742	540.312364	-22.567622	-7.144962	0.789381	-0.018946	-0.004632
4.875000	5.850068	6.576181	538.433495	538.505429	-22.884048	-7.388370	0.640486	-0.018450	-0.005358
4.880000	5.577123	4.743489	537.137627	537.187523	-23.061870	-7.331744	0.442466	-0.018522	-0.005791
4.885000	5.147977	2.793872	534.870201	534.902271	-23.319576	-7.349915	0.252661	-0.018431	-0.006455
4.890000	4.913586	1.234046	531.468025	531.492171	-23.634971	-7.122388	0.158170	-0.018771	-0.007328
4.895000	4.133125	-0.559571	529.363945	529.380376	-23.603989	-6.780930	-0.045589	-0.019362	-0.007446
4.900000	3.743164	-2.314292	526.285248	526.303647	-24.417193	-6.831149	-0.274021	-0.019192	-0.009252
4.905000	2.572022	-3.795908	524.661797	524.681832	-24.608466	-6.947743	-0.404254	-0.018930	-0.009760
4.910000	1.635271	-5.082748	524.503593	524.530769	-24.430340	-6.816140	-0.595766	-0.019177	-0.009435
4.915000	0.932819	-6.681529	521.587219	521.630847	-24.870442	-6.641418	-0.803773	-0.019439	-0.010539
4.920000	0.503764	-8.319146	520.775925	520.842611	-24.929559	-6.761347	-0.981086	-0.019189	-0.010727
4.925000	-0.042578	-9.722850	519.322899	519.413909	-25.336621	-6.273136	-1.127867	-0.020093	-0.011644
4.930000	-0.979509	-10.814316	517.864174	517.978003	-25.081244	-6.346615	-1.155933	-0.019917	-0.011289
4.935000	-1.838341	-12.218141	516.409447	516.557237	-25.656680	-6.143273	-1.315062	-0.020276	-0.012539
4.940000	-2.501786	-13.348861	516.736679	516.915125	-25.358027	-5.830274	-1.447357	-0.020889	-0.011930
4.945000	-3.868314	-14.986357	512.688110	512.921683	-25.586408	-5.513422	-1.530724	-0.021418	-0.012763
4.950000	-4.571035	-15.493135	512.370705	512.625273	-25.904347	-5.133309	-1.563021	-0.022153	-0.013414
4.955000	-5.312581	-15.805196	509.130844	509.403812	-25.554847	-5.029631	-1.703347	-0.022293	-0.013050
4.960000	-5.742177	-15.805434	507.027466	507.306254	-25.681898	-4.673641	-1.758560	-0.022954	-0.013509
4.965000	-6.327793	-16.273018	506.544090	506.844915	-25.368586	-4.596142	-1.723424	-0.023098	-0.012938
4.970000	-6.601008	-16.506869	505.085716	505.398487	-25.400885	-4.369774	-1.737465	-0.023520	-0.013147
4.975000	-6.991599	-16.818811	505.247887	505.576089	-25.767186	-4.283050	-1.733467	-0.023695	-0.013856
4.980000	-7.186534	-16.428718	502.982849	503.302390	-25.615694	-4.088100	-1.738921	-0.024044	-0.013784
4.985000	-7.498845	-16.350748	502.335945	502.657917	-25.366554	-4.101554	-1.759121	-0.024007	-0.013354
4.990000	-7.382009	-15.648956	502.176369	502.474367	-25.353568	-3.790543	-1.671598	-0.024624	-0.013344
4.995000	-7.733325	-15.064208	499.745399	500.032198	-25.251057	-3.704235	-1.710045	-0.024760	-0.013384
5.000000	-8.163101	-14.284027	500.233925	500.504395	-25.241420	-3.551448	-1.528036	-0.025072	-0.013316
5.005000	-7.967625	-13.738353	499.100883	499.353499	-24.969202	-3.442282	-1.611519	-0.025275	-0.012885
5.010000	-7.460289	-13.309307	499.747101	499.979958	-24.818062	-3.761797	-1.483222	-0.024645	-0.012518
5.015000	-6.796573	-12.607335	499.101555	499.307020	-24.510181	-3.394993	-1.387354	-0.025370	-0.011965
5.020000	-6.366978	-12.100677	500.075218	500.262120	-25.121032	-3.239868	-1.438489	-0.025693	-0.013091
5.025000	-6.288788	-11.632795	499.747803	499.922731	-25.055266	-3.509303	-1.442369	-0.025150	-0.012992
5.030000	-6.484532	-11.008794	504.449142	504.610919	-25.460261	-3.412312	-1.265032	-0.025408	-0.013328
5.035000	-6.953043	-10.424105	506.881325	507.036176	-25.527162	-3.736509	-1.309664	-0.024800	-0.013218
5.040000	-7.265534	-9.995179	510.112907	510.262550	-25.710664	-4.224222	-1.264635	-0.023891	-0.013259
5.045000	-7.187344	-9.176401	512.222313	512.354918	-25.534507	-4.322305	-1.260272	-0.023734	-0.012707
5.050000	-7.304629	-8.279831	516.599159	516.717142	-25.697763	-4.222639	-1.254194	-0.023998	-0.012601
5.055000	-7.265534	-8.162846	520.484390	520.599098	-26.207331	-4.694954	-1.256153	-0.023152	-0.013208
5.060000	-7.305078	-7.967831	522.590019	522.701807	-26.594327	-4.865177	-1.119866	-0.022862	-0.013746
5.065000	-7.070778	-8.084697	523.401672	523.511861	-26.716511	-4.957038	-1.095395	-0.022701	-0.013901
5.070000	-6.758558	-8.045442	524.857437	524.962605	-26.169544	-5.046507	-0.981188	-0.022557	-0.012717
5.075000	-6.329322	-7.733382	523.719788	523.815121	-26.729304	-5.198918	-0.861074	-0.022245	-0.013894
5.080000	-5.548501	-7.733143	522.744926	522.831565	-26.138841	-5.304456	-0.755200	-0.022025	-0.012860
5.085000	-4.845869	-7.343051	522.584839	522.658891	-26.281849	-5.241449	-0.628935	-0.022142	-0.013149
5.090000	-3.909208	-6.874991	520.961388	521.021415	-26.300455	-5.408123	-0.441809	-0.021791	-0.013341
5.095000	-2.933631	-6.211854	519.823868	519.869259	-26.116030	-5.403120	-0.183270	-0.021778	-0.013097
5.100000	-2.192084	-5.470866	518.528160	518.561653	-25.640794	-5.169884	-0.018313	-0.022202	-0.012306
5.105000	-1.645383	-4.379102	520.635681	520.656697	-26.065501	-5.520200	0.030820	-0.021569	-0.012921
5.110000	-0.864832	-3.521250	518.694786	518.707459	-25.764234	-5.013087	0.181375	-0.022507	-0.012528
5.115000	-0.318131	-2.663217	517.232277	517.239231	-25.418978	-5.026103	0.279593	-0.022455	-0.012001
5.120000	0.033274	-1.805005	517.069069	517.072220	-25.159308	-5.318531	0.437142	-0.021886	-0.011514
5.125000	0.306130	-1.337182	514.795082	514.796910	-25.008316	-5.308869	0.548819	-0.021859	-0.011436
5.130000	0.813646	-0.868942	512.047356	512.048739	-24.313105	-4.847832	0.693818	-0.022704	-0.010339
5.135000	1.242881	-0.244880	508.802658	508.804235	-23.916408	-4.900618	0.846729	-0.022540	-0.009862
5.140000	1.516097	0.535301	508.317909	508.320452	-23.906503	-4.719514	1.008222	-0.022887	-0.009887
5.145000	1.515557	2.173097	507.184158	507.191078	-23.257278	-4.482906	1.244939	-0.023333	-0.008712
5.150000	1.749678	3.265040	510.259979	510.273425	-23.428084	-5.050250	1.383899	-0.022275	-0.008771
5.155000	1.905159	5.292449	513.826553	513.857341	-23.258480	-4.906325	1.595748	-0.022623	-0.008122
5.160000	1.358098	6.930364	517.231323	517.279534	-23.199653	-4.961250	1.824763	-0.022580	-0.007710
5.165000	1.279728	7.983173	522.249878	522.312458	-22.778345	-5.609440	1.943182	-0.021431	-0.006472
5.170000	1.084253	9.230997	523.709450	523.791919	-22.534694	-5.515046	2.076075	-0.021641	-0.005886
5.175000	0.889047	9.582074	527.435959	527.523741	-22.759273	-5.486899	2.123346	-0.021769	-0.006007
5.180000	0.615382	9.582133	531.323929	531.410682	-22.674876	-5.836691	2.210872	-0.021187	-0.005533
5.185000	0.107687	9.309208	534.725769	534.806807	-22.620994	-5.889969	2.212946	-0.021157	-0.005161
5.190000	-0.126703	8.919116	534.724205	534.798600	-22.352080	-6.172255	2.167765	-0.020629	-0.004658
5.195000	0.185787	8.139592	534.881363	534.943324	-22.192430	-6.397921	2.196361	-0.020211	-0.004347
5.200000	0.107687	7.321112	534.390732	534.440890	-21.694383	-6.708472	2.253561	-0.019619	-0.003453
5.205000	0.263707	6.970335	532.938202	532.983848	-21.301986	-6.124623	2.318630	-0.020680	-0.002827
5.210000	0.185517	6.814514	531.482582	531.526300	-20.916958	-5.822725	2.371682	-0.021216	-0.002213
5.215000	0.497828	7.204605	530.341957	530.391125	-20.805387	-6.389401	2.457453	-0.020124	-0.002087
5.220000	0.888148	8.257414	530.827034	530.891998	-20.215786	-6.135898	2.555425	-0.020613	-0.000940
5.225000	0.770863	8.920490	531.471855	531.547272	-19.821278	-6.685622	2.676082	-0.019593	-0.000152
5.230000	1.082813	10.285300	529.856140	529.957063	-19.625612	-6.333531	2.867794	-0.020219	0.000104
5.235000	1.200188	11.221005	530.984863	531.104770	-19.620248	-6.566623	2.833518	-0.019805	0.000193
5.240000	1.590330	12.195903	528.719482	528.862515	-19.155541	-6.348189	2.988464	-0.020165	0.000913
5.245000	1.863545	12.663666	528.228004	528.383067	-18.878385	-6.576046	3.002543	-0.019723	0.001404
5.250000	1.902909	12.858621	527.575401	527.735511	-18.632650	-6.915576	2.939678	-0.019064	0.001826
5.255000	2.371600	12.858741	526.928154	527.090363	-18.464371	-6.828831	2.951979	-0.019212	0.002102
5.260000	2.488795	12.156769	526.279182	526.425454	-18.519637	-6.824247	2.876183	-0.019205	0.001954
5.265000	2.488975	11.533005	524.334503	524.467231	-18.578425	-6.825072	2.835471	-0.019155	0.001711
5.270000	2.333135	10.909004	523.522514	523.641359	-18.425953	-6.866130	2.688698	-0.019057	0.001947
5.275000	2.021094	10.090225	522.875626	522.976880	-18.561296	-6.810888	2.582875	-0.019146	0.001645
5.280000	1.943353	9.427328	521.419304	521.508141	-18.239616	-6.576936	2.460633	-0.019558	0.002163
5.285000	1.748059	8.920490	520.771217	520.850546	-18.724629	-6.652577	2.462576	-0.019398	0.001188
5.290000	1.514118	8.452489	519.152740	519.223752	-18.453100	-6.459082	2.332226	-0.019730	0.001599
5.295000	1.123797	7.672666	517.696434	517.754508	-18.632553	-6.441393	2.258858	-0.019730	0.001152
5.300000	0.733567	7.516546	517.690926	517.746010	-18.624720	-6.729817	2.148910	-0.019172	0.001167
5.305000	0.655557	7.126635	516.720062	516.769621	-18.861872	-6.596950	2.112191	-0.019405	0.000640
5.310000	0.616462	6.853469	516.557556	516.603386	-18.724283	-6.700926	2.048630	-0.019200	0.000895
5.315000	0.460442	6.190572	516.230164	516.267486	-19.202044	-6.979096	1.967023	-0.018653	-0.000053
5.320000	0.343696	5.722451	515.739220	515.771080	-19.392310	-7.222182	1.793737	-0.018168	-0.000458
5.325000	0.265686	4.864717	514.763199	514.786254	-19.862085	-7.565546	1.756943	-0.017475	-0.001442
5.330000	0.695641	4.045640	514.114235	514.130623	-20.249839	-7.683767	1.558876	-0.017226	-0.002244
5.335000	1.203337	2.797637	514.439079	514.448094	-20.451502	-7.526270	1.417379	-0.017542	-0.002612
5.340000	1.320352	1.432887	514.435127	514.438817	-20.816393	-8.065484	1.373902	-0.016494	-0.003321
5.345000	1.555012	0.535899	512.320038	512.322678	-21.325231	-8.430703	1.202408	-0.015716	-0.004481
5.350000	1.359897	-0.478014	511.674538	511.676568	-21.874181	-8.233876	1.089975	-0.016080	-0.005607
5.355000	1.204326	-1.764914	510.693321	510.697791	-21.650980	-8.921892	0.841243	-0.014702	-0.005252
5.360000	1.282426	-2.661782	511.504112	511.512646	-22.077976	-9.019691	0.783767	-0.014538	-0.006019
5.365000	0.970206	-3.285665	510.693352	510.704843	-22.515807	-9.066253	0.710400	-0.014419	-0.006945
5.370000	0.619250	-3.948622	510.205856	510.221512	-22.867980	-9.454716	0.541408	-0.013641	-0.007678
5.375000	0.541060	-4.494474	511.181740	511.201784	-23.267880	-9.320588	0.545275	-0.013939	-0.008374
5.380000	0.306849	-4.884744	511.826225	511.849626	-23.082162	-9.398299	0.410360	-0.013810	-0.007954
5.385000	0.072639	-5.157551	509.557961	509.584066	-23.745412	-9.408008	0.414641	-0.013709	-0.009457
5.390000	0.033634	-5.313910	511.501587	511.529190	-23.570227	-9.545059	0.289858	-0.013511	-0.008937
5.395000	0.033994	-5.742658	511.665474	511.697700	-24.016683	-9.510196	0.233126	-0.013585	-0.009795
5.400000	-0.551622	-5.898538	510.687019	510.721381	-23.587253	-9.739682	0.219191	-0.013100	-0.009044
5.405000	-0.746738	-6.015703	510.367699	510.403697	-23.668337	-9.747569	0.131463	-0.013073	-0.009232
5.410000	-1.098053	-6.600510	510.367188	510.411049	-23.981061	-9.625367	0.092828	-0.013312	-0.009844
5.415000	-1.410094	-7.029437	508.422707	508.473254	-24.047794	-9.570922	-0.012932	-0.013347	-0.010155
5.420000	-1.683399	-7.692274	507.124916	507.186046	-23.598784	-9.515362	-0.047670	-0.013409	-0.009391
5.425000	-1.800325	-7.731051	505.510246	505.572566	-23.514663	-9.316702	-0.041099	-0.013742	-0.009373
5.430000	-2.151730	-7.809319	505.344994	505.409911	-23.889552	-9.296702	-0.133028	-0.013775	-0.010130
5.435000	-2.190825	-7.419348	505.022049	505.081297	-23.568974	-9.366985	-0.090053	-0.013624	-0.009526
5.440000	-1.956165	-7.302304	503.886246	503.942952	-23.278464	-9.392432	-0.146768	-0.013532	-0.009054
5.445000	-2.229651	-6.990302	502.916237	502.969758	-23.122926	-8.995916	-0.083429	-0.014285	-0.008834
5.450000	-2.034625	-6.288629	501.135620	501.179206	-23.447442	-9.022333	-0.048983	-0.014168	-0.009645
5.455000	-2.112545	-5.898657	502.591400	502.630453	-22.746209	-9.059981	-0.056761	-0.014145	-0.008114
5.460000	-1.761139	-5.079940	502.918823	502.947562	-23.118051	-9.112878	-0.038395	-0.014052	-0.008824
5.465000	-2.268835	-4.651072	503.886406	503.912979	-22.797227	-9.338052	-0.019834	-0.013640	-0.008099
5.470000	-2.464131	-4.144175	504.046143	504.069202	-22.522437	-9.448580	0.015020	-0.013427	-0.007540
5.475000	-2.971826	-3.754024	505.180901	505.203589	-22.664651	-9.298481	0.107256	-0.013766	-0.007721
5.480000	-3.440337	-3.598323	506.642708	506.667166	-22.545720	-9.351089	0.021621	-0.013715	-0.007357
5.485000	-3.986588	-3.442382	507.129707	507.157059	-22.762784	-9.202751	-0.079721	-0.014025	-0.007742
5.490000	-4.572474	-3.325397	509.719551	509.750906	-22.682681	-9.566036	-0.040881	-0.013405	-0.007357
5.495000	-4.845419	-3.208411	509.069901	509.103070	-22.687031	-9.577587	-0.123970	-0.013358	-0.007422
5.500000	-4.923160	-3.442502	510.531372	510.566715	-22.636169	-9.545998	-0.254330	-0.013474	-0.007195
5.505000	-5.431035	-3.442562	510.366112	510.406618	-22.593021	-9.601093	-0.219787	-0.013360	-0.007125
5.510000	-5.782171	-3.715427	510.849312	510.895544	-22.623414	-9.921565	-0.282609	-0.012750	-0.007143
5.515000	-5.586786	-3.910563	510.688530	510.734059	-22.657931	-9.879502	-0.370467	-0.012827	-0.007224
5.520000	-5.625791	-3.988773	512.631660	512.678046	-22.738692	-10.084260	-0.446116	-0.012500	-0.007213
5.525000	-5.078821	-4.144535	509.876213	509.918351	-23.280073	-10.096431	-0.458101	-0.012370	-0.008515
5.530000	-4.922890	-4.417639	510.684929	510.727762	-22.889254	-10.192340	-0.454582	-0.012214	-0.007677
5.535000	-4.727145	-4.339789	509.226028	509.266460	-22.934469	-10.150949	-0.599059	-0.012238	-0.007895
5.540000	-4.532120	-4.417580	507.604118	507.643572	-22.931008	-10.211855	-0.499243	-0.012054	-0.008032
5.545000	-4.688140	-3.871787	505.982712	506.019243	-22.700370	-10.219448	-0.539721	-0.011975	-0.007721
5.550000	-4.414835	-3.598801	505.984428	506.016486	-22.290584	-10.072681	-0.505045	-0.012265	-0.006911
5.555000	-4.102524	-3.170053	504.365112	504.391759	-22.392616	-9.856319	-0.509324	-0.012630	-0.007254
5.560000	-4.219539	-2.974859	503.551216	503.577682	-22.104864	-10.100284	-0.466035	-0.012114	-0.006755
5.565000	-4.141529	-2.390051	502.093689	502.116458	-21.581334	-9.996480	-0.437471	-0.012262	-0.005839
5.570000	-4.141080	-1.766109	502.094887	502.115069	-21.438677	-9.928608	-0.489779	-0.012398	-0.005555
5.575000	-4.180264	-1.453989	499.990982	500.010571	-21.410022	-9.693005	-0.393763	-0.012786	-0.005677
5.580000	-4.141259	-1.142286	501.771591	501.789981	-21.043092	-9.861307	-0.432693	-0.012519	-0.004794
5.585000	-4.219450	-0.635270	501.125717	501.143883	-20.895953	-9.728879	-0.354974	-0.012758	-0.004555
5.590000	-4.687960	-0.245299	500.964577	500.986571	-20.532584	-9.442411	-0.342329	-0.013324	-0.003843
5.595000	-4.883255	0.183628	499.994728	500.018608	-19.960544	-9.043306	-0.307488	-0.014085	-0.002778
5.600000	-4.648775	0.768555	499.672661	499.694877	-20.153663	-8.965475	-0.307142	-0.014229	-0.003190
5.605000	-4.805065	1.197601	499.182541	499.207103	-19.285385	-9.143705	-0.229412	-0.013855	-0.001491
5.610000	-4.687960	1.353661	499.832207	499.856024	-19.292234	-9.138540	-0.186521	-0.013889	-0.001454
5.615000	-4.727055	1.704558	498.696404	498.721719	-19.011312	-9.175211	-0.168113	-0.013774	-0.000979
5.620000	-4.493025	2.211753	499.665543	499.690638	-18.862658	-9.301613	-0.000754	-0.013556	-0.000607
5.625000	-4.376099	2.211873	500.640015	500.664026	-18.273446	-9.297143	0.082724	-0.013602	0.000643
5.630000	-4.454379	2.445844	499.833549	499.859381	-18.326228	-9.130411	0.139770	-0.013905	0.000479
5.635000	-4.415464	2.562769	502.424767	502.450704	-17.909197	-9.264340	0.162050	-0.013733	0.001498
5.640000	-4.415644	2.835755	502.581924	502.609322	-17.961342	-9.570643	0.227266	-0.013129	0.001405
5.645000	-4.923160	2.874830	503.718040	503.750302	-17.499626	-9.353300	0.221526	-0.013604	0.002402
5.650000	-5.157460	3.147875	504.693214	504.729382	-17.427353	-9.294400	0.262575	-0.013756	0.002613
5.655000	-5.352845	3.264920	507.288918	507.327664	-17.601206	-9.096612	0.317672	-0.014240	0.002447
5.660000	-5.470131	3.693847	508.744370	508.787186	-17.491551	-9.271143	0.372796	-0.013948	0.002762
5.665000	-5.431126	3.888803	510.523094	510.566792	-17.540858	-9.643076	0.391155	-0.013283	0.002785
5.670000	-5.704251	3.888982	512.793640	512.840112	-17.709782	-9.584793	0.389593	-0.013481	0.002607
5.675000	-6.016741	3.420742	513.122063	513.168738	-17.354732	-9.461682	0.295301	-0.013733	0.003322
5.680000	-5.742986	3.498951	513.282158	513.326210	-17.230922	-9.484655	0.269350	-0.013694	0.003573
5.685000	-6.094662	3.343070	513.282333	513.329402	-17.477090	-9.294506	0.336569	-0.014064	0.003094
5.690000	-6.328872	2.953099	512.311272	512.358873	-16.871791	-9.373478	0.283522	-0.013876	0.004211
5.695000	-6.680098	2.913905	514.255264	514.306904	-17.122569	-9.318509	0.175548	-0.014052	0.003848
5.700000	-6.523718	2.757964	511.343681	511.392731	-16.948873	-8.837164	0.134864	-0.014890	0.003998
5.705000	-6.484623	2.797098	511.989883	512.038587	-16.697065	-8.903741	0.165640	-0.014782	0.004531
5.710000	-6.562723	2.953039	511.826164	511.876755	-16.155416	-9.078038	0.165689	-0.014435	0.005579
5.715000	-6.641093	2.875129	509.557869	509.609255	-16.489365	-8.945730	0.242991	-0.014616	0.004783
5.720000	-6.601818	2.875129	509.076744	509.127667	-16.532644	-8.569791	0.192215	-0.015338	0.004668
5.725000	-6.445708	2.953338	510.042961	510.092238	-16.113129	-9.040165	0.277982	-0.014448	0.005552
5.730000	-6.484892	2.992174	511.018120	511.068025	-15.693967	-8.837636	0.267524	-0.014878	0.006432
5.735000	-6.601818	2.563367	511.180641	511.229697	-16.055384	-8.603555	0.224912	-0.015341	0.005735
5.740000	-6.875303	2.368351	511.016403	511.068140	-15.836763	-9.125703	0.230861	-0.014314	0.006153
5.745000	-7.031323	2.329276	510.529770	510.583501	-15.961686	-9.302327	0.165729	-0.013951	0.005878
5.750000	-7.148609	2.134261	512.636772	512.691055	-16.248370	-9.135500	0.171631	-0.014351	0.005448
5.755000	-7.460739	1.627245	511.503059	511.560055	-16.017138	-9.115110	0.053416	-0.014352	0.005829
5.760000	-7.929340	1.276587	509.880104	509.943354	-15.918076	-9.339509	0.110809	-0.013855	0.005924
5.765000	-7.851149	0.925631	510.853905	510.915071	-15.903825	-9.131588	0.065862	-0.014297	0.006012
5.770000	-8.202645	0.847481	511.333305	511.399795	-15.941032	-9.520260	0.026986	-0.013554	0.005968
5.775000	-8.163460	0.340644	510.687805	510.753162	-16.258167	-9.450326	-0.011753	-0.013667	0.005308
5.780000	-8.476040	0.028763	509.551155	509.621648	-16.371546	-9.769869	0.028902	-0.012999	0.005014
5.785000	-8.007350	0.184464	511.166512	511.229258	-16.123714	-10.022644	-0.057014	-0.012565	0.005600
5.790000	-7.577665	-0.127297	510.028152	510.084457	-16.320791	-10.311685	-0.054904	-0.011954	0.005144
5.795000	-7.460379	-0.322433	510.348686	510.403314	-16.649270	-10.714714	-0.142738	-0.011177	0.004520
5.800000	-7.343274	-0.751299	510.670235	510.723582	-16.294042	-10.914520	-0.140876	-0.010799	0.005236
5.805000	-6.757658	-0.868285	510.014038	510.059544	-16.708876	-11.503028	-0.118798	-0.009618	0.004382
5.810000	-6.250412	-1.102196	509.850677	509.890180	-16.741045	-11.516319	-0.027610	-0.009584	0.004308
5.815000	-5.859552	-1.180285	507.087982	507.123209	-16.862662	-12.080242	-0.141712	-0.008349	0.003889
5.820000	-4.961895	-1.258376	507.734009	507.759813	-16.522130	-12.384002	-0.063057	-0.007781	0.004602
5.825000	-4.219809	-1.258435	507.563950	507.583051	-16.899333	-12.795760	-0.110112	-0.006962	0.003848
5.830000	-3.595008	-1.024345	505.615799	505.629617	-16.486827	-12.976016	-0.061140	-0.006508	0.004536
5.835000	-2.540612	-0.673568	505.121399	505.128237	-16.120235	-13.580445	-0.096113	-0.005287	0.005230
5.840000	-1.798706	-0.166611	504.140366	504.143602	-16.307825	-14.299226	-0.045167	-0.003808	0.004796
5.845000	-0.705304	0.145210	501.541206	501.541723	-16.403627	-14.732185	-0.061818	-0.002798	0.004437
